item_id,recommend,year,sentiment_analysis
212480,True,2015,0
212500,True,2012,2
212500,True,2013,0
212500,True,2013,0
212500,True,2014,2
212500,True,2014,2
212500,True,2014,2
212500,True,2014,2
212500,True,2014,2
212500,True,2014,0
212500,True,2014,2
212500,True,2014,2
212500,True,2015,1
212500,True,2015,2
212500,True,2015,2
212500,True,2015,2
212580,False,2014,0
212630,True,2013,2
212630,False,2015,0
212630,False,2015,0
212680,True,2012,1
212680,True,2012,2
212680,True,2012,2
212680,True,2012,1
212680,True,2012,2
212680,True,2012,2
212680,True,2013,2
212680,True,2013,0
212680,True,2013,0
212680,True,2013,2
212680,True,2013,0
212680,True,2013,2
212680,True,2013,2
212680,True,2013,2
212680,True,2013,2
212680,True,2013,2
212680,True,2013,2
212680,True,2013,2
212680,True,2013,1
212680,True,2013,0
212680,True,2013,0
212680,True,2013,0
212680,True,2013,0
212680,True,2013,2
212680,True,2013,2
212680,True,2013,2
212680,True,2013,2
212680,True,2013,2
212680,True,2013,2
212680,True,2013,2
212680,True,2013,0
212680,True,2013,2
212680,True,2013,0
212680,True,2013,2
212680,True,2014,2
212680,True,2014,2
212680,True,2014,2
212680,True,2014,2
212680,True,2014,0
212680,True,2014,2
212680,True,2014,2
212680,True,2014,0
212680,True,2014,1
212680,True,2014,2
212680,True,2014,2
212680,True,2014,2
212680,True,2014,2
212680,True,2014,2
212680,True,2014,2
212680,False,2014,2
212680,True,2014,2
212680,True,2014,2
212680,True,2014,2
212680,True,2014,2
212680,True,2014,2
212680,True,2014,1
212680,True,2014,2
212680,True,2014,2
212680,True,2014,2
212680,True,2014,2
212680,True,2014,2
212680,True,2014,2
212680,True,2014,2
212680,True,2014,0
212680,True,2014,2
212680,True,2014,0
212680,True,2014,2
212680,True,2014,0
212680,True,2014,2
212680,True,2014,0
212680,True,2014,2
212680,True,2014,2
212680,True,2014,2
212680,True,2014,2
212680,True,2014,2
212680,True,2014,2
212680,True,2014,2
212680,True,2014,0
212680,True,2014,2
212680,True,2014,1
212680,True,2014,2
212680,True,2014,0
212680,True,2014,2
212680,True,2014,2
212680,True,2014,0
212680,True,2014,2
212680,True,2014,2
212680,True,2014,2
212680,True,2014,2
212680,True,2014,2
212680,True,2014,2
212680,True,2014,0
212680,True,2014,2
212680,True,2014,0
212680,True,2014,2
212680,True,2014,2
212680,True,2014,2
212680,True,2015,2
212680,True,2015,2
212680,True,2015,2
212680,True,2015,2
212680,True,2015,0
212680,True,2015,2
212680,True,2015,2
212680,True,2015,2
212680,True,2015,0
212680,True,2015,2
212680,True,2015,2
212680,True,2015,2
212680,True,2015,2
212680,True,2015,0
212680,True,2015,2
212680,True,2015,0
212680,True,2015,2
212680,True,2015,2
212680,True,2015,2
212680,True,2015,2
212680,True,2015,0
212680,True,2015,2
212680,True,2015,0
212680,True,2015,2
212680,True,2015,0
212680,True,2015,2
212680,True,2015,0
212680,True,2015,2
212680,True,2015,0
212680,True,2015,2
212700,True,2012,0
212800,True,2012,2
212800,True,2013,0
212800,True,2013,0
212800,True,2013,2
212800,True,2013,1
212800,True,2013,1
212800,True,2013,2
212800,True,2014,2
212800,True,2014,2
212800,True,2014,2
212800,True,2014,1
212800,True,2014,1
212800,True,2014,0
212800,True,2014,2
212800,False,2014,2
212800,True,2014,2
212800,True,2014,2
212800,True,2014,2
212800,True,2014,2
212800,True,2014,2
212800,True,2014,2
212800,True,2014,0
212800,True,2014,2
212800,True,2014,2
212800,True,2014,2
212800,True,2014,2
212800,True,2014,2
212800,True,2014,2
212800,True,2014,0
212800,True,2014,1
212800,False,2014,2
212800,True,2015,2
212800,True,2015,2
212800,True,2015,2
212800,True,2015,2
212800,True,2015,0
212800,True,2015,1
212800,True,2015,0
212800,True,2015,2
212893,True,2015,2
212893,True,2015,2
213120,True,2014,2
213120,True,2015,2
213120,False,2015,2
213210,True,2015,1
213250,False,2015,0
213330,True,2012,2
213330,True,2015,0
213330,True,2015,2
213450,True,2014,2
213610,True,2013,2
213610,True,2013,0
213610,True,2013,2
213610,True,2014,2
213610,True,2014,2
213610,True,2015,2
213610,True,2015,2
213610,True,2015,2
213610,True,2015,0
213650,True,2013,0
213650,True,2013,2
213650,True,2013,2
213650,True,2013,2
213650,True,2014,2
213650,True,2014,2
213650,True,2014,2
213650,True,2014,2
213650,True,2015,0
213650,True,2015,2
213670,True,2014,2
213670,True,2014,2
213670,True,2014,2
213670,True,2014,0
213670,True,2014,2
213670,True,2014,2
213670,False,2014,2
213670,True,2014,2
213670,True,2014,2
213670,True,2014,2
213670,True,2014,2
213670,True,2014,2
213670,True,2014,2
213670,True,2014,2
213670,True,2014,1
213670,True,2014,2
213670,True,2014,2
213670,True,2014,1
213670,True,2014,2
213670,True,2014,2
213670,True,2014,2
213670,True,2014,2
213670,True,2014,2
213670,True,2014,2
213670,True,2014,2
213670,True,2014,2
213670,True,2014,1
213670,True,2014,2
213670,True,2014,2
213670,True,2014,2
213670,True,2014,2
213670,True,2014,2
213670,True,2014,2
213670,True,2014,2
213670,True,2014,2
213670,True,2014,2
213670,True,2014,2
213670,True,2014,2
213670,True,2014,2
213670,True,2014,2
213670,True,2014,2
213670,True,2014,2
213670,True,2014,2
213670,True,2014,2
213670,True,2014,1
213670,True,2014,0
213670,True,2014,2
213670,True,2014,2
213670,True,2014,2
213670,True,2015,1
213670,True,2015,2
213670,True,2015,2
213670,True,2015,2
213670,True,2015,2
213670,True,2015,0
213670,True,2015,2
213670,True,2015,2
213670,True,2015,2
213670,True,2015,2
213670,True,2015,1
213670,True,2015,2
213670,True,2015,2
213670,True,2015,2
213670,True,2015,2
213670,True,2015,2
213670,False,2015,2
213670,True,2015,2
213670,True,2015,2
213670,True,2015,2
213670,True,2015,0
213670,True,2015,2
213670,True,2015,2
213670,True,2015,2
213670,True,2015,2
213670,True,2015,2
213850,True,2013,2
213850,True,2013,2
213850,True,2014,2
213850,True,2014,2
213850,True,2014,2
213850,True,2014,2
213850,True,2014,1
213850,True,2015,2
214130,True,2014,1
214190,False,2014,0
214190,True,2014,2
214190,True,2014,2
214190,True,2014,2
214190,True,2014,2
214190,False,2014,2
214190,False,2014,2
214190,False,2015,0
214190,True,2015,2
214190,True,2015,2
214190,True,2015,0
214190,True,2015,2
214190,False,2015,2
214190,True,2015,2
214190,False,2015,2
214190,True,2015,2
214230,True,2012,2
214230,True,2014,2
214230,True,2014,2
214320,False,2014,1
214420,True,2013,1
214420,False,2014,2
214420,True,2014,2
214420,True,2014,2
214420,False,2014,2
214420,True,2014,2
214420,False,2015,2
214420,False,2015,2
214420,True,2015,2
214420,True,2015,2
214420,True,2015,2
214420,False,2015,2
214420,True,2015,2
214420,False,2015,0
214420,False,2015,0
214420,True,2015,2
214420,True,2015,2
214420,True,2015,2
214420,True,2015,2
214420,False,2015,2
214420,True,2015,0
214490,True,2014,1
214490,True,2014,2
214490,True,2014,0
214490,True,2014,2
214490,True,2014,0
214490,True,2014,1
214490,True,2014,1
214490,True,2014,1
214490,True,2014,2
214490,True,2014,2
214490,True,2014,2
214490,True,2014,2
214490,True,2014,2
214490,True,2014,2
214490,True,2014,2
214490,True,2014,2
214490,True,2014,2
214490,True,2014,0
214490,True,2014,2
214490,True,2014,2
214490,True,2014,2
214490,False,2015,2
214490,True,2015,0
214490,True,2015,0
214490,True,2015,2
214490,True,2015,2
214490,True,2015,2
214490,True,2015,2
214490,True,2015,2
214490,True,2015,2
214490,True,2015,1
214490,True,2015,2
214490,True,2015,2
214490,True,2015,2
214490,True,2015,2
214490,True,2015,2
214490,True,2015,2
214490,True,2015,2
214490,True,2015,2
214490,True,2015,0
214490,True,2015,2
214490,True,2015,0
214490,True,2015,0
214490,False,2015,2
214510,True,2013,1
214510,True,2014,2
214510,True,2014,1
214560,True,2013,2
214560,True,2013,2
214560,True,2013,2
214560,True,2014,2
214560,True,2014,2
214560,True,2014,2
214560,True,2014,2
214560,True,2014,2
214560,True,2014,2
214560,True,2014,2
214560,True,2014,2
214560,True,2014,2
214560,True,2014,0
214560,True,2014,2
214560,True,2014,2
214560,True,2014,2
214560,True,2014,2
214560,True,2014,2
214560,True,2015,2
214560,True,2015,2
214560,True,2015,0
214560,True,2015,2
214560,True,2015,2
214560,True,2015,2
214560,False,2015,2
214610,True,2014,2
214630,True,2013,2
214630,True,2014,2
214700,False,2013,0
214700,True,2014,1
214700,True,2014,2
214700,False,2014,1
214700,True,2015,0
214770,False,2014,2
214770,True,2014,2
214770,True,2014,2
214770,True,2014,2
214770,True,2014,2
214770,True,2014,2
214770,True,2014,2
214770,True,2014,2
214770,True,2015,1
214790,True,2013,2
214830,True,2014,2
214830,True,2014,2
214830,True,2014,2
214830,True,2014,2
214830,True,2014,1
214830,False,2015,2
214850,True,2012,2
214850,True,2013,1
214850,True,2014,2
214850,True,2014,2
214850,True,2014,2
214850,True,2014,2
214850,True,2014,2
214850,True,2015,2
214850,True,2015,2
214850,True,2015,2
214850,True,2015,2
214850,True,2015,2
214870,True,2014,0
214870,True,2015,1
214870,True,2015,2
214931,True,2015,1
214933,True,2015,2
214950,True,2013,1
214950,True,2013,2
214950,True,2013,2
214950,True,2013,2
214950,True,2013,2
214950,True,2013,2
214950,True,2013,2
214950,False,2013,2
214950,True,2013,2
214950,True,2013,2
214950,False,2013,0
214950,False,2013,0
214950,True,2013,2
214950,True,2013,2
214950,False,2013,1
214950,True,2014,2
214950,True,2014,2
214950,True,2014,0
214950,True,2014,0
214950,True,2014,2
214950,False,2014,0
214950,True,2014,2
214950,True,2014,2
214950,True,2014,0
214950,True,2014,2
214950,True,2014,0
214950,True,2014,2
214950,False,2014,0
214950,True,2014,2
214950,True,2014,2
214950,True,2014,2
214950,False,2014,2
214950,True,2014,2
214950,True,2014,2
214950,True,2014,2
214950,True,2014,1
214950,True,2014,2
214950,True,2014,2
214950,True,2014,2
214950,True,2014,0
214950,True,2014,2
214950,False,2014,2
214950,False,2014,0
214950,True,2014,2
214950,True,2014,0
214950,True,2014,0
214950,True,2014,2
214950,False,2014,2
214950,True,2015,2
214950,True,2015,0
214950,False,2015,2
214950,False,2015,2
214950,False,2015,2
214950,False,2015,2
214950,True,2015,2
214950,True,2015,0
214950,True,2015,2
214950,True,2015,0
214950,True,2015,2
214950,False,2015,2
214950,True,2015,0
214950,True,2015,2
214950,True,2015,2
214950,False,2015,0
214950,False,2015,2
214950,True,2015,2
214950,True,2015,2
214950,True,2015,0
214950,True,2015,2
214950,True,2015,2
214950,True,2015,2
214950,False,2015,2
214970,True,2013,2
214970,False,2014,0
214970,True,2015,2
215080,True,2014,2
215080,True,2014,2
215080,True,2014,2
215080,True,2015,2
215100,True,2015,2
215100,True,2015,2
215120,False,2013,0
215256,True,2015,2
215280,True,2013,2
215280,True,2013,0
215280,True,2013,2
215280,True,2015,2
215280,True,2015,0
215470,True,2012,2
215470,True,2012,2
215470,False,2013,0
215470,True,2013,2
215470,True,2013,2
215470,True,2013,2
215470,False,2013,2
215470,True,2013,2
215470,True,2013,0
215470,True,2013,2
215470,True,2013,2
215470,True,2014,2
215470,True,2014,2
215470,True,2014,2
215470,True,2014,2
215470,True,2014,0
215470,True,2015,0
215470,True,2015,2
215470,True,2015,2
215470,False,2015,2
215470,False,2015,0
215470,True,2015,2
215510,True,2014,0
215510,False,2014,0
215510,False,2014,2
215530,True,2013,0
215530,True,2013,1
215530,True,2013,2
215630,True,2014,2
215670,True,2013,2
215670,True,2014,2
215670,False,2015,0
215670,True,2015,2
215690,True,2014,2
215710,True,2015,2
215870,True,2013,2
216110,False,2014,0
216110,True,2015,2
216150,True,2013,2
216150,True,2013,2
216150,True,2013,2
216150,False,2013,2
216150,True,2013,2
216150,True,2013,2
216150,True,2013,2
216150,True,2014,2
216150,True,2014,2
216150,True,2014,2
216150,True,2014,0
216150,False,2014,2
216150,True,2014,2
216150,False,2014,0
216150,True,2014,0
216150,True,2014,0
216150,False,2014,2
216150,True,2014,1
216150,False,2015,0
216150,False,2015,2
216150,False,2015,0
216150,True,2015,2
216150,True,2015,2
216150,True,2015,0
216150,True,2015,0
216150,False,2015,1
216150,True,2015,2
216150,True,2015,2
216150,True,2015,2
216150,True,2015,2
216150,True,2015,2
216150,True,2015,2
216150,True,2015,2
216173,True,2014,2
216250,True,2013,2
216250,True,2013,0
216250,True,2013,1
216250,True,2013,1
216250,False,2013,0
216250,True,2014,2
216250,False,2014,0
216250,True,2014,1
216250,True,2014,2
216250,True,2014,2
216250,True,2014,0
216250,True,2014,2
216250,True,2014,2
216250,False,2014,1
216250,True,2014,2
216250,True,2015,2
216250,True,2015,2
216250,True,2015,0
216250,True,2015,2
216260,True,2014,2
216260,False,2014,2
216260,True,2015,2
216260,True,2015,2
216260,True,2015,2
21660,True,2011,2
21660,False,2014,2
21660,True,2014,2
216890,True,2013,2
216890,True,2014,0
21690,False,2013,2
21690,True,2013,2
21690,True,2014,0
21690,True,2014,0
21690,True,2014,2
21690,True,2015,0
21690,True,2015,2
216910,True,2013,2
217060,False,2015,0
217100,True,2013,0
217100,True,2014,2
217140,True,2013,2
217140,True,2013,2
217140,True,2013,2
217140,False,2014,2
217140,True,2014,2
217140,True,2014,2
217200,True,2013,2
217200,True,2015,1
217200,True,2015,2
217690,True,2014,2
21780,True,2013,2
217920,True,2014,2
217920,False,2015,2
217920,False,2015,0
218040,False,2014,2
218040,False,2015,2
218060,True,2013,2
218060,True,2013,2
218060,True,2013,2
218060,True,2014,2
218060,True,2014,2
218060,True,2014,2
218060,False,2014,1
218060,True,2014,2
218060,True,2014,2
218060,True,2014,0
218060,True,2014,2
218060,True,2014,2
218060,True,2015,2
218090,True,2014,2
218130,True,2013,2
218130,True,2013,2
218130,True,2014,2
218130,True,2014,2
218130,False,2015,0
218170,True,2014,2
218230,True,2012,1
218230,True,2012,2
218230,True,2012,2
218230,True,2012,2
218230,True,2012,2
218230,True,2012,2
218230,True,2012,2
218230,True,2012,2
218230,True,2012,2
218230,True,2012,2
218230,True,2012,2
218230,True,2012,1
218230,True,2012,2
218230,True,2012,2
218230,True,2012,2
218230,True,2013,2
218230,True,2013,2
218230,True,2013,2
218230,True,2013,2
218230,True,2013,0
218230,True,2013,2
218230,True,2013,2
218230,True,2013,2
218230,True,2013,1
218230,True,2013,0
218230,True,2013,2
218230,True,2013,1
218230,True,2013,1
218230,True,2013,0
218230,True,2013,2
218230,True,2013,2
218230,True,2013,1
218230,False,2013,2
218230,True,2013,2
218230,True,2013,1
218230,True,2013,2
218230,True,2013,0
218230,True,2013,2
218230,True,2013,0
218230,True,2013,2
218230,True,2013,2
218230,True,2013,2
218230,True,2013,2
218230,True,2013,2
218230,True,2013,2
218230,True,2013,0
218230,True,2013,2
218230,True,2013,2
218230,True,2013,0
218230,True,2013,2
218230,True,2013,2
218230,True,2013,2
218230,True,2013,2
218230,True,2013,2
218230,True,2013,2
218230,True,2013,2
218230,True,2013,2
218230,True,2013,2
218230,True,2013,2
218230,True,2013,2
218230,True,2013,2
218230,True,2013,2
218230,True,2013,2
218230,True,2013,2
218230,True,2013,2
218230,True,2013,2
218230,True,2013,2
218230,True,2013,2
218230,True,2013,2
218230,True,2013,2
218230,True,2013,2
218230,True,2013,1
218230,True,2013,1
218230,True,2013,2
218230,True,2013,2
218230,True,2013,2
218230,True,2013,2
218230,True,2013,2
218230,True,2013,2
218230,False,2013,0
218230,True,2013,2
218230,True,2013,2
218230,True,2013,0
218230,False,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,1
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,1
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,1
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,0
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,0
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,0
218230,True,2014,2
218230,True,2014,1
218230,True,2014,2
218230,True,2014,2
218230,True,2014,1
218230,True,2014,2
218230,False,2014,1
218230,True,2014,0
218230,True,2014,0
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,0
218230,True,2014,2
218230,True,2014,1
218230,True,2014,2
218230,True,2014,1
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,1
218230,True,2014,2
218230,False,2014,2
218230,True,2014,0
218230,True,2014,1
218230,True,2014,2
218230,True,2014,0
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,0
218230,True,2014,2
218230,True,2014,2
218230,True,2014,0
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,0
218230,False,2014,2
218230,True,2014,2
218230,True,2014,0
218230,True,2014,0
218230,True,2014,2
218230,True,2014,0
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,False,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,1
218230,True,2014,2
218230,True,2014,1
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,True,2014,2
218230,False,2014,2
218230,True,2014,2
218230,True,2014,1
218230,True,2014,2
218230,True,2014,0
218230,True,2014,2
218230,True,2014,2
218230,True,2014,1
218230,True,2014,2
218230,True,2014,2
218230,True,2015,0
218230,True,2015,0
218230,True,2015,2
218230,True,2015,2
218230,True,2015,2
218230,True,2015,0
218230,True,2015,0
218230,False,2015,2
218230,False,2015,0
218230,True,2015,2
218230,True,2015,1
218230,True,2015,0
218230,True,2015,2
218230,True,2015,2
218230,True,2015,2
218230,True,2015,2
218230,True,2015,0
218230,True,2015,2
218230,False,2015,0
218230,True,2015,1
218230,False,2015,2
218230,False,2015,2
218230,False,2015,2
218230,True,2015,2
218230,True,2015,2
218230,True,2015,2
218230,False,2015,2
218230,True,2015,0
218230,True,2015,0
218230,True,2015,2
218230,True,2015,0
218230,True,2015,2
218230,True,2015,2
218230,True,2015,2
218230,False,2015,2
218230,True,2015,1
218230,True,2015,1
218230,True,2015,0
218230,True,2015,2
218230,True,2015,2
218230,True,2015,2
218230,True,2015,2
218230,True,2015,2
218230,True,2015,2
218230,True,2015,2
218230,True,2015,2
218230,False,2015,2
218230,True,2015,2
218230,True,2015,2
218230,True,2015,2
218230,True,2015,2
218230,True,2015,2
218230,True,2015,0
218230,True,2015,2
218230,True,2015,2
218230,False,2015,1
218230,False,2015,0
218230,True,2015,2
218230,True,2015,2
218230,True,2015,2
218230,False,2015,0
218230,False,2015,0
218230,True,2015,2
218230,True,2015,2
218230,True,2015,2
218230,True,2015,2
218310,True,2013,2
218310,True,2014,0
218310,True,2015,2
218330,True,2014,2
218330,True,2014,1
218330,True,2015,2
218410,True,2013,2
218410,True,2014,2
218410,True,2014,2
218450,True,2014,2
218470,False,2014,1
218470,True,2014,0
218470,False,2014,1
218470,False,2014,0
218470,False,2014,0
218470,True,2014,0
218470,False,2014,2
218470,False,2014,2
218550,True,2015,2
218550,True,2015,2
218560,True,2015,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,0
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,1
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,0
218620,True,2013,2
218620,True,2013,1
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,0
218620,False,2013,2
218620,True,2013,2
218620,False,2013,2
218620,True,2013,2
218620,True,2013,1
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,1
218620,False,2013,0
218620,True,2013,2
218620,True,2013,2
218620,True,2013,0
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,0
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,2
218620,True,2013,1
218620,True,2013,2
218620,True,2013,2
218620,True,2013,0
218620,True,2014,2
218620,True,2014,2
218620,True,2014,0
218620,True,2014,2
218620,True,2014,2
218620,True,2014,0
218620,True,2014,0
218620,True,2014,0
218620,False,2014,1
218620,True,2014,2
218620,True,2014,1
218620,False,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,False,2014,2
218620,True,2014,1
218620,True,2014,2
218620,True,2014,2
218620,True,2014,0
218620,True,2014,0
218620,True,2014,0
218620,True,2014,1
218620,True,2014,0
218620,True,2014,0
218620,True,2014,1
218620,True,2014,2
218620,True,2014,0
218620,True,2014,2
218620,True,2014,2
218620,True,2014,0
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,0
218620,False,2014,0
218620,True,2014,1
218620,True,2014,2
218620,False,2014,1
218620,True,2014,1
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,False,2014,0
218620,True,2014,0
218620,True,2014,2
218620,True,2014,2
218620,True,2014,0
218620,True,2014,2
218620,True,2014,1
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,0
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,False,2014,0
218620,False,2014,2
218620,True,2014,2
218620,True,2014,0
218620,False,2014,2
218620,True,2014,2
218620,True,2014,0
218620,True,2014,2
218620,True,2014,2
218620,True,2014,0
218620,True,2014,2
218620,True,2014,0
218620,True,2014,0
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,0
218620,True,2014,2
218620,True,2014,2
218620,False,2014,0
218620,True,2014,2
218620,True,2014,1
218620,True,2014,0
218620,False,2014,1
218620,True,2014,2
218620,True,2014,0
218620,True,2014,2
218620,True,2014,1
218620,True,2014,0
218620,True,2014,1
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,0
218620,True,2014,0
218620,False,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,0
218620,True,2014,2
218620,True,2014,2
218620,False,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,0
218620,True,2014,2
218620,True,2014,2
218620,False,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,False,2014,2
218620,False,2014,0
218620,True,2014,2
218620,False,2014,2
218620,True,2014,1
218620,True,2014,0
218620,True,2014,2
218620,True,2014,1
218620,True,2014,2
218620,True,2014,2
218620,True,2014,1
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,False,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,0
218620,True,2014,2
218620,True,2014,1
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,0
218620,True,2014,2
218620,True,2014,0
218620,True,2014,2
218620,True,2014,2
218620,False,2014,0
218620,True,2014,1
218620,False,2014,0
218620,True,2014,1
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,1
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,1
218620,True,2014,2
218620,True,2014,2
218620,False,2014,2
218620,True,2014,1
218620,True,2014,0
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,0
218620,True,2014,0
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,0
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,0
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,False,2014,0
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,0
218620,True,2014,2
218620,False,2014,2
218620,False,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,1
218620,True,2014,0
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,0
218620,True,2014,1
218620,True,2014,2
218620,True,2014,2
218620,True,2014,0
218620,True,2014,1
218620,True,2014,0
218620,True,2014,0
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,0
218620,True,2014,0
218620,True,2014,1
218620,True,2014,0
218620,True,2014,1
218620,True,2014,1
218620,False,2014,0
218620,True,2014,0
218620,True,2014,2
218620,True,2014,2
218620,True,2014,1
218620,True,2014,2
218620,False,2014,2
218620,True,2014,1
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,False,2014,0
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,1
218620,False,2014,1
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,0
218620,True,2014,2
218620,True,2014,2
218620,True,2014,1
218620,True,2014,2
218620,True,2014,2
218620,True,2014,1
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,1
218620,True,2014,2
218620,True,2014,1
218620,True,2014,2
218620,True,2014,1
218620,True,2014,2
218620,True,2014,0
218620,True,2014,0
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,0
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,0
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,False,2014,0
218620,False,2014,1
218620,True,2014,0
218620,True,2014,0
218620,True,2014,2
218620,True,2014,2
218620,True,2014,1
218620,True,2014,2
218620,True,2014,2
218620,True,2014,2
218620,True,2015,2
218620,True,2015,2
218620,False,2015,2
218620,True,2015,2
218620,True,2015,2
218620,True,2015,1
218620,True,2015,2
